Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties
CHEMBL492180;;0;415.2;1;5.8;3;CC(=O)c1c(Nc2cccc(C(F)(F)F)c2)[nH]c2c(Cl)c(Cl)ccc2c1=O;IC50;'>''';30000;nM;;;;UO_0000065;;;;;0;CHEMBL1021956;Inhibition of human erythrocytes mu-calpain after 30 mins by fluorometric assay using pep1 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL489727;;0;412.77;1;5.59;21;CC(=O)c1c(Nc2cc(C)ccc2F)[nH]c2c(Cl)ccc(C(F)(F)F)c2c1=O;IC50;;;;;;Not Determined;;;;;;0;CHEMBL1021957;Inhibition of human erythrocytes mu-calpain by fluorometric assay using pep2 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL423112;;0;382.46;0;2.86;MDL-28170;CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1;IC50;'=''';199;nM;6.7;;;UO_0000065;17.52;0.33;3.84;7.93;0;CHEMBL1021957;Inhibition of human erythrocytes mu-calpain by fluorometric assay using pep2 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL471916;;0;330.75;0;4.27;13;CC(=O)c1c(Nc2ccccc2)[nH]c2c(Cl)ccc(F)c2c1=O;IC50;;;;;;Not Determined;;;;;;0;CHEMBL1021957;Inhibition of human erythrocytes mu-calpain by fluorometric assay using pep2 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL492082;;0;432.48;0;1.35;2l;Cc1ccc(=O)[nH]c1C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NCCc1ccccn1;IC50;'=''';34010;nM;4.47;;;UO_0000065;10.33;0.19;3.12;3.69;0;CHEMBL973384;Inhibition of human erythrocytes mu-calpain by spectrofluorimeter;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138543;1;Scientific Literature;Eur. J. Med. Chem.;2009;None;
CHEMBL492089;;0;380.75;0;4.85;20;CC(=O)c1c(Nc2ccc(F)c(F)c2F)[nH]c2c(Cl)ccc(C)c2c1=O;IC50;'>''';30000;nM;;;;UO_0000065;;;;;0;CHEMBL1021956;Inhibition of human erythrocytes mu-calpain after 30 mins by fluorometric assay using pep1 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL492180;;0;415.2;1;5.8;3;CC(=O)c1c(Nc2cccc(C(F)(F)F)c2)[nH]c2c(Cl)c(Cl)ccc2c1=O;IC50;;;;;;Not Determined;;;;;;0;CHEMBL1021957;Inhibition of human erythrocytes mu-calpain by fluorometric assay using pep2 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL490503;;0;448.75;1;6.17;4;CC(=O)c1c(Nc2ccc(C(F)(F)F)cc2)[nH]c2c(C(F)(F)F)cc(Cl)cc2c1=O;IC50;;;;;;Not Determined;;;;;;0;CHEMBL1021957;Inhibition of human erythrocytes mu-calpain by fluorometric assay using pep2 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL467750;;0;412.44;0;1.45;4i-2;COc1ccc(OC)c(C(=O)CCC(=O)N[C@@H](Cc2ccccc2)C(=O)C(N)=O)c1;IC50;'=''';520;nM;6.28;;;UO_0000065;15.24;0.29;4.83;5.04;1;CHEMBL1013486;Inhibition of human erythrocytes mu-calpain;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1154513;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2009;None;
CHEMBL195728;;0;378.38;0;1.5;2, KYS 4516;Cc1c(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(N)=O)oc2ccccc2c1=O;IC50;'=''';70;nM;7.16;;;UO_0000065;18.91;0.35;5.65;5.99;0;CHEMBL1771900;Inhibition of human erythrocytes mu-calpain using Suc-Leu-Tyr-AMC fluorogenic substrate after 30 mins by spectrofluorimetry;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1770073;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;None;
CHEMBL150134;;0;495.66;0;4.25;Naphthyl-2-CO-Leu-Leu-Leu-H;CC(C)C[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C=O)CC(C)C;IC50;'=''';10;nM;8;;;UO_0000065;16.14;0.3;3.75;7.67;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL125908;;0;426.26;0;4.16;17;NC(=O)c1cn(-c2ccc(O)cc2Cl)c2cc(-c3ccncc3Cl)ccc2c1=O;IC50;'=''';2000;nM;5.7;;;UO_0000065;13.37;0.27;1.54;5.8;0;CHEMBL656843;In vitro inhibitory activity against human erythrocyte Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1153663;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1995;None;
CHEMBL128946;;0;391.81;0;3.51;20;NC(=O)c1cn(-c2ccc(O)cc2Cl)c2cc(-c3ccccn3)ccc2c1=O;IC50;'=''';30000;nM;4.52;;;UO_0000065;11.54;0.22;1.01;4.61;0;CHEMBL656843;In vitro inhibitory activity against human erythrocyte Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1153663;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1995;None;
CHEMBL492081;;0;447.49;0;1.92;2f;COc1ccc(CNC(=O)C(=O)[C@H](Cc2ccccc2)NC(=O)c2[nH]c(=O)ccc2C)cc1;IC50;'=''';6190;nM;5.21;;;UO_0000065;11.64;0.22;3.29;4.44;0;CHEMBL973384;Inhibition of human erythrocytes mu-calpain by spectrofluorimeter;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138543;1;Scientific Literature;Eur. J. Med. Chem.;2009;None;
CHEMBL254949;;0;405.45;0;1.88;3c;CCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)c1[nH]c2ccccc2c(=O)c1C;IC50;'=''';40170;nM;4.4;;;UO_0000065;10.84;0.2;2.52;4.07;0;CHEMBL928702;Inhibition of human mu-calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1140783;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2008;None;
CHEMBL2408902;;0;521.54;2;-1.43;BDBM240270;NS(=O)(=O)c1ccc(-n2cc(CNC(=O)[C@H](Cc3cscn3)NC(=O)[C@H]3O[C@@H]3C(=O)O)nn2)cc1;IC50;'>''';1000;nM;;;419125;UO_0000065;;;;;0;CHEMBL3888843;Inhibition FRET Assay: The Calbiochem InnoZyme activity kit was used for measuring the inhibition effect inhibitors on human erythrocyte calpain 1 activity. A calpain FRET substrate, (DABCYL)-TPLKSPPPSPR-(EDANS) (SEQ ID NO: 9), was used to detect the activity of Cal1. 20 μM of the FRET substrate, 10 nM of native Cal1, and 20 μM TCEP (reducing agent) were added to the reaction mixture containing assay buffer (Tris [10 mM], NaCl [100 mM], pH 7.4). Cal1 was activated by the addition of 10 μM calcium. Cleavage of the scissile bond amide bond, K-S, releases the fluorophore (EDANS) from the internal quenching molecule (DABCYL), resulting in an increase in fluorescence measured at 320 nm excitation and 480 nm emission wave lengths for 30 min. Each inhibitor was added to the reaction mixture at varying concentrations (10 nM, 100 nM, 1 μM, and 10 μM) to detect inhibition of Cal1 and reduction in fluorescence was measured by 96 well-plate reader.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886857;37;BindingDB Database;;2016;None;
CHEMBL115572;;0;410.49;0;1.12;15o;CCN1C(C(=O)N[C@H](C=O)CC(C)C)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';37;nM;7.43;;;UO_0000065;18.1;0.36;6.31;7.29;0;CHEMBL877099;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL420698;;0;372.45;0;1.16;15f;CN1C(C(=O)N[C@H](C=O)Cc2ccccc2)Cc2ccccc2S1(=O)=O;IC50;'=''';110;nM;6.96;;;UO_0000065;18.68;0.37;5.8;8.33;0;CHEMBL656196;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL302443;;0;579.12;1;2.83;1g;CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)OCC(Br)(Br)Br;IC50;;;nM;;;substantial inhibition by 5-44 uM;UO_0000065;;;;;0;CHEMBL659383;The ability of compound to inhibit calpain in a preparation of lysed platelets was measured with a caseinolytic assay(assay 1); (+)indicates substantial inhibition by 5-44 uM;B;BAO_0000019;assay format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None
CHEMBL439590;;0;399.6;1;5.71;12;CC(C)C[C@@H](C=O)NC(=O)[C@@H](CCSc1ccc2ccccc2c1)CC(C)C;IC50;'=''';75;nM;7.12;;;UO_0000065;17.83;0.35;1.41;15.43;0;CHEMBL656194;Inhibitory activity using recombinant human Calpain 1 with Suc-Leu-Tyr-MNA as substrate.;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129824;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL302897;;0;376.88;0;1.23;1b;CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)OCCCl;IC50;'=''';2000;nM;5.7;;;UO_0000065;15.12;0.31;4.47;5.87;0;CHEMBL659382;The ability of compound to inhibit calpain in a preparation of lysed platelets was measured with a caseinolytic assay(assay 1);B;BAO_0000019;assay format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None;
CHEMBL151206;;0;383.53;0;1.8;Ac-Leu-Leu-Leu-H;CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C=O)CC(C)C;IC50;'=''';15;nM;7.82;;;UO_0000065;20.4;0.4;6.02;7.5;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL521636;;0;413.86;1;5.33;2;CC(=O)c1c(Nc2ccc(C(C)(C)C)cc2)[nH]c2c(Cl)cc([N+](=O)[O-])cc2c1=O;IC50;'=''';3690;nM;5.43;;;UO_0000065;13.13;0.26;0.1;5.17;0;CHEMBL1021956;Inhibition of human erythrocytes mu-calpain after 30 mins by fluorometric assay using pep1 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL491348;;0;426.64;1;5.34;6;CC(=O)c1c(Nc2ccc(Cl)cc2Cl)[nH]c2c([N+](=O)[O-])cc(Cl)cc2c1=O;IC50;'=''';4640;nM;5.33;;;UO_0000065;12.5;0.27;-0.01;5.07;0;CHEMBL1021956;Inhibition of human erythrocytes mu-calpain after 30 mins by fluorometric assay using pep1 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL268950;;0;753.88;2;1.91;11k;CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCNS(=O)(=O)c2ccc(-c3ccccn3)s2)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';1300;nM;5.89;;;UO_0000065;7.81;0.16;3.98;3.1;0;CHEMBL656844;In vitro inhibitory activity against human calpain 1 in Molt-4 cells (intact human T-cell leukemia cell line);B;BAO_0000219;cell-based format;None;None;None;MOLT-4;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;CHEMBL3307557;
CHEMBL169103;;0;386.49;0;2.25;18;CC(C)C[C@H](NS(=O)(=O)c1ccc(F)cc1)C(=O)N[C@@H](C=O)CC(C)C;IC50;'=''';130;nM;6.89;;;UO_0000065;17.82;0.36;4.64;7.46;0;CHEMBL744609;In vitro inhibition of porcine mu-calpain.;B;BAO_0000357;single protein format;Sus scrofa;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145779;1;Scientific Literature;J. Med. Chem.;2003;None;
CHEMBL117553;;0;406.89;0;1.81;15j;CN1C(C(=O)N[C@H](C=O)Cc2ccccc2)Cc2cc(Cl)ccc2S1(=O)=O;IC50;'=''';5;nM;8.3;;;UO_0000065;20.4;0.42;6.49;9.94;0;CHEMBL877099;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL332683;;0;432.5;0;1.18;15d;COc1cc2c(cc1OC)S(=O)(=O)N(C)C(C(=O)N[C@H](C=O)Cc1ccccc1)C2;IC50;'=''';200;nM;6.7;;;UO_0000065;15.49;0.3;5.52;6.57;0;CHEMBL656196;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL499571;;0;576.65;1;3.34;4i-7;COc1ccc(OC)c(C(=O)CCC(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCc2ccc(OC)c(OC)c2)c1;IC50;'=''';2130;nM;5.67;;;UO_0000065;9.84;0.18;2.33;4.39;0;CHEMBL1013486;Inhibition of human erythrocytes mu-calpain;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1154513;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2009;None;
CHEMBL512192;;0;371.78;0;4.34;12;CC(=O)c1c(Nc2cccc(C)c2)[nH]c2c(Cl)ccc([N+](=O)[O-])c2c1=O;IC50;;;;;;Not Determined;;;;;;0;CHEMBL1021957;Inhibition of human erythrocytes mu-calpain by fluorometric assay using pep2 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL4285250;;0;342.4;0;1.59;4b;COCCN/C(=C1/N=CN(CCOC)C1=O)c1cc2ccccc2[nH]1;IC50;'=''';460;nM;6.34;;;UO_0000065;18.51;0.35;4.75;8.03;0;CHEMBL4263564;Inhibition of calpain (unknown origin) using Suc-LY-AMC as fluorogenic substrate after 60 mins by spectrofluorometric analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4261583;1;Scientific Literature;Eur J Med Chem;2018;None;
CHEMBL3901496;;0;357.41;1;-1.25;BDBM240232;CC(C)C[C@H](NC(=O)C1O[C@@H]1C(=O)O)C(=O)NCCCCNC(=N)N;IC50;'=''';100;nM;7;;419075;UO_0000065;19.59;0.38;8.25;4.12;0;CHEMBL3888843;Inhibition FRET Assay: The Calbiochem InnoZyme activity kit was used for measuring the inhibition effect inhibitors on human erythrocyte calpain 1 activity. A calpain FRET substrate, (DABCYL)-TPLKSPPPSPR-(EDANS) (SEQ ID NO: 9), was used to detect the activity of Cal1. 20 μM of the FRET substrate, 10 nM of native Cal1, and 20 μM TCEP (reducing agent) were added to the reaction mixture containing assay buffer (Tris [10 mM], NaCl [100 mM], pH 7.4). Cal1 was activated by the addition of 10 μM calcium. Cleavage of the scissile bond amide bond, K-S, releases the fluorophore (EDANS) from the internal quenching molecule (DABCYL), resulting in an increase in fluorescence measured at 320 nm excitation and 480 nm emission wave lengths for 30 min. Each inhibitor was added to the reaction mixture at varying concentrations (10 nM, 100 nM, 1 μM, and 10 μM) to detect inhibition of Cal1 and reduction in fluorescence was measured by 96 well-plate reader.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886857;37;BindingDB Database;;2016;None;
CHEMBL3915178;;0;535.78;1;4.38;BDBM240236;CC(C)C[C@H](NC(=O)C1OC1c1ccccc1)C(=O)NCCCCNC(=O)CCCCC1CCSS1;IC50;'>''';1000;nM;;;419079;UO_0000065;;;;;0;CHEMBL3888843;Inhibition FRET Assay: The Calbiochem InnoZyme activity kit was used for measuring the inhibition effect inhibitors on human erythrocyte calpain 1 activity. A calpain FRET substrate, (DABCYL)-TPLKSPPPSPR-(EDANS) (SEQ ID NO: 9), was used to detect the activity of Cal1. 20 μM of the FRET substrate, 10 nM of native Cal1, and 20 μM TCEP (reducing agent) were added to the reaction mixture containing assay buffer (Tris [10 mM], NaCl [100 mM], pH 7.4). Cal1 was activated by the addition of 10 μM calcium. Cleavage of the scissile bond amide bond, K-S, releases the fluorophore (EDANS) from the internal quenching molecule (DABCYL), resulting in an increase in fluorescence measured at 320 nm excitation and 480 nm emission wave lengths for 30 min. Each inhibitor was added to the reaction mixture at varying concentrations (10 nM, 100 nM, 1 μM, and 10 μM) to detect inhibition of Cal1 and reduction in fluorescence was measured by 96 well-plate reader.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886857;37;BindingDB Database;;2016;None;
CHEMBL2408924;;0;356.32;0;1.29;21a;CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)Nc1c(F)cccc1F;IC50;'=''';100;nM;7;;;UO_0000065;19.65;0.38;5.71;6.48;1;CHEMBL2411626;Inhibition of human erythrocyte full length Cal1 using (DABCYL)TPLK-SPPSPR-(EDANS) as substrate after 20 min by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2407090;1;Scientific Literature;J. Med. Chem.;2013;None;
CHEMBL2408908;;0;503.69;1;2.1;24;CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCNC(=O)CCCCC1CCSS1;IC50;'=''';100;nM;7;;;UO_0000065;13.9;0.29;4.9;5.1;0;CHEMBL2411626;Inhibition of human erythrocyte full length Cal1 using (DABCYL)TPLK-SPPSPR-(EDANS) as substrate after 20 min by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2407090;1;Scientific Literature;J. Med. Chem.;2013;None;
CHEMBL8486;MDL-28170;0;264.32;0;0.78;Z-Val-Phe-H;CC(C)[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O;IC50;'=''';11;nM;7.96;;;UO_0000065;30.11;0.57;7.18;8.61;1;CHEMBL884249;Inhibitory activity was evaluated against recombinant human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL151468;;0;341.45;0;0.77;Ac-Ala-Leu-Leu-H;CC(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C=O)CC(C)C;IC50;'=''';18;nM;7.75;;;UO_0000065;22.68;0.44;6.97;7.42;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL423112;;0;382.46;0;2.86;1, MDL-28170;CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1;IC50;'=''';70;nM;7.16;;;UO_0000065;18.71;0.35;4.29;8.47;1;CHEMBL928702;Inhibition of human mu-calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1140783;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2008;None;
CHEMBL331414;;0;390.44;0;1.3;15g;CN1C(C(=O)N[C@H](C=O)Cc2ccccc2)Cc2cc(F)ccc2S1(=O)=O;IC50;'=''';28;nM;7.55;;;UO_0000065;19.34;0.38;6.25;9.04;0;CHEMBL877099;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL60482;;0;472.59;0;1.99;2d;CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)NCCc1c[nH]c2ccc(O)cc12;IC50;'=''';6000;nM;5.22;;;UO_0000065;11.05;0.21;3.23;3.84;0;CHEMBL659382;The ability of compound to inhibit calpain in a preparation of lysed platelets was measured with a caseinolytic assay(assay 1);B;BAO_0000019;assay format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None;
CHEMBL3706727;;0;441.55;0;3.26;6c;CC(C)C[C@H](NC(=O)c1cccc2c1Nc1ccccc1S2)C(=O)N[C@H]1CCOC1O;IC50;'=''';82;nM;7.09;;;UO_0000065;16.05;0.31;3.83;7.11;0;CHEMBL654082;Inhibitory activity against on human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146815;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL268737;;0;591.69;1;2.05;8k;CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCc2ccccc2)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';63;nM;7.2;;;UO_0000065;12.17;0.23;5.15;5.49;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL151937;;0;383.53;0;1.94;Ac-Leu-Leu-Nle-H;CCCC[C@H](C=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O;IC50;'=''';12;nM;7.92;;;UO_0000065;20.65;0.4;5.98;7.59;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL326161;;0;428.47;0;1.36;26b;CN1C(C(=O)N[C@H](C=O)Cc2ccccc2)=Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';6;nM;8.22;;;UO_0000065;19.19;0.37;6.86;8.06;0;CHEMBL877099;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL294046;;0;360.43;0;0.96;1a;CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)OCCF;IC50;'=''';500;nM;6.3;;;UO_0000065;17.48;0.34;5.34;6.49;0;CHEMBL659382;The ability of compound to inhibit calpain in a preparation of lysed platelets was measured with a caseinolytic assay(assay 1);B;BAO_0000019;assay format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None;
