"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4537380";"";"0";"448.59";"0";"3.76";"558";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(F)ccc3s1)C[C@@H](C)NC2";"IC50";"'<'";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4558417";"";"0";"526.65";"2";"5.37";"575; Ex 133";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(C(F)(F)F)ccc3s1)CCN(C(C)C)C2";"IC50";"'<'";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4557056";"";"0";"471.65";"0";"3.90";"151";"COC1(C)CCN(CCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)CC1";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4575892";"";"0";"543.72";"2";"5.45";"425";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4cccc5cccnc45)ccc3s1)CCNC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4562301";"";"0";"576.67";"1";"4.90";"435";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4cnc(N)c(C(F)(F)F)c4)ccc3s1)CCNC2";"IC50";"'<='";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4591416";"";"0";"547.71";"1";"4.40";"448";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccc5c(c4)NC(=O)C5)ccc3s1)CCNC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4580641";"";"0";"541.67";"1";"4.44";"450";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4cc(F)cnc4OC)cc3s1)CCNC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4580049";"";"0";"561.66";"2";"5.32";"452";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4ccnc(C(F)(F)F)c4)cc3s1)CCNC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4555180";"";"0";"529.64";"1";"4.58";"454";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4ccc(F)nc4F)cc3s1)CCNC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4526463";"";"0";"497.69";"0";"3.61";"459";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(C4=CCNCC4)cc3s1)CCNC2";"IC50";"'<'";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4534996";"";"0";"507.69";"1";"4.61";"502";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccc(C)nc4)ccc3s1)CCNC2";"IC50";"'<='";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4553310";"";"0";"521.71";"2";"5.25";"521; Ex 103";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)C[C@@H](C)N[C@@H]2C";"IC50";"'<'";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4541047";"";"0";"415.59";"0";"3.78";"217";"CC[C@@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4586150";"";"0";"440.60";"0";"2.30";"154";"O=C(CCN1C[C@H]2CN[C@H]2C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4441910";"";"0";"419.92";"1";"5.41";"4; Ex 6";"CC(C)N1C(=O)S/C(=C\c2ccc(Sc3nc4ccc(Cl)cc4[nH]3)o2)C1=O";"IC50";"'='";"790.0";"nM";"6.10";"";"";"UO_0000065";"14.53";"0.31";"0.69";"7.71";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4560523";"";"0";"418.45";"0";"3.69";"165";"Cc1ccc(C)n1-c1cc(C(=O)N2CCc3ccc(C(=O)O)cc3C2)ccc1C(=O)O";"IC50";"'='";"343.0";"nM";"6.46";"";"";"UO_0000065";"15.45";"0.28";"2.77";"6.48";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4573045";"";"0";"417.51";"0";"4.06";"179";"Cc1ccccc1N1CCN(C(=O)c2ccc(C(=O)O)c(-n3c(C)ccc3C)c2)CC1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"11.98";"0.22";"0.94";"7.60";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4483821";"";"0";"293.35";"0";"1.18";"187";"Cc1ccc(C)n1-c1ncccc1C(=O)NS(C)(=O)=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4585126";"";"0";"259.26";"0";"2.49";"47";"Cc1cc(C(=O)O)c(C)n1-c1ccc(C(=O)O)cc1";"IC50";"'='";"166000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4519431";"";"0";"331.42";"1";"5.03";"49";"Cc1c(-c2ccccc2)c2c(n1-c1ccc(C(=O)O)cc1)CCCC2";"IC50";"'='";"42000.0";"nM";"4.38";"";"";"UO_0000065";"13.21";"0.24";"-0.65";"10.36";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4534226";"";"0";"316.39";"0";"1.96";"54";"Cc1cc(/C=N/NC(N)=S)c(C)n1-c1ccccc1C(=O)O";"IC50";"'='";"16300.0";"nM";"4.79";"";"";"UO_0000065";"15.13";"0.30";"2.83";"5.17";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4549129";"";"0";"425.45";"0";"3.91";"94";"Cc1ccc(C)n1-c1cc(C(=O)N/N=C/c2c[nH]c3ccc(C#N)cc23)ccc1C(=O)O";"IC50";"'='";"17100.0";"nM";"4.77";"";"";"UO_0000065";"11.20";"0.20";"0.86";"3.87";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4522087";"";"0";"549.54";"2";"3.21";"114";"CC(=O)OCOC(=O)c1cccc(/C=N/NC(=O)c2ccc(C(=O)OCOC(C)=O)c(-n3c(C)ccc3C)c2)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4527205";"";"0";"265.31";"0";"3.95";"137";"Cc1c2ccccc2c(C)n1-c1ccccc1C(=O)O";"IC50";"'='";"57800.0";"nM";"4.24";"";"";"UO_0000065";"15.97";"0.29";"0.29";"10.04";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4589104";"";"0";"272.30";"0";"2.75";"40; 155";"CC(=O)Nc1ccc(-n2c(C)ccc2C)c(C(=O)O)c1";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"21.10";"0.39";"2.99";"8.05";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4554119";"";"0";"279.29";"0";"1.20";"152";"CC(=O)OCOC(=O)c1ccccc1N1CCOCC1";"IC50";"'='";"2480000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4528956";"";"0";"321.76";"0";"3.42";"158";"CC(=O)OCOC(=O)c1ccc(Cl)cc1-n1c(C)ccc1C";"IC50";"'='";"206000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4581487";"";"0";"269.22";"0";"3.50";"192";"Cc1ccc(C(F)(F)F)n1-c1ccccc1C(=O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4240401";"";"0";"365.39";"0";"4.65";"5b";"N#Cc1ccc(-c2cc(-c3ccc(C(N)=O)cc3)cc(-c3ccco3)n2)cc1";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"15.12";"0.27";"0.87";"5.94";"0";"CHEMBL4234738";"Binding affinity to ATG-Myc (unknown origin) expressed in CEF cells assessed as inhibition of microtumor formation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229470";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
